Block,0,0,003D7D79,0,1,1,4294967295,0,0
Block,768,0,00307F0F,0,1,1,4294967295,0,0
Block,0,32,0002C488,0,1,1,4294967295,0,0
Block,0,64,0011CC0D,0,1,1,4294967295,0,0
Block,0,96,0007C4B8,0,1,1,4294967295,0,0
Block,0,128,0024A671,0,1,1,4294967295,0,0
Block,0,160,001F5355,0,1,1,4294967295,0,0
Block,0,192,0012F006,0,1,1,4294967295,0,0
Block,0,224,0001F356,0,1,1,4294967295,0,0
Block,0,256,001ABAF4,0,1,1,4294967295,0,0
Block,0,288,000B7950,0,1,1,4294967295,0,0
Block,0,320,003B50D2,0,1,1,4294967295,0,0
Block,0,352,0014DF20,0,1,1,4294967295,0,0
Block,0,384,00076A28,0,1,1,4294967295,0,0
Block,0,416,00075CEE,0,1,1,4294967295,0,0
Block,0,448,0012EF35,0,1,1,4294967295,0,0
Block,0,480,0008C6DC,0,1,1,4294967295,0,0
Block,0,512,001AA643,0,1,1,4294967295,0,0
Block,0,544,000C2243,0,1,1,4294967295,0,0
Block,0,576,001CA3C3,0,1,1,4294967295,0,0
Block,768,32,000F5F3B,0,1,1,4294967295,0,0
Block,768,64,003A5074,0,1,1,4294967295,0,0
Block,768,96,00309648,0,1,1,4294967295,0,0
Block,768,128,00357532,0,1,1,4294967295,0,0
Block,768,160,0004C0C6,0,1,1,4294967295,0,0
Block,768,192,00171F2D,0,1,1,4294967295,0,0
Block,768,224,000C8B29,0,1,1,4294967295,0,0
Block,768,256,003582D0,0,1,1,4294967295,0,0
Block,768,288,002D4EA4,0,1,1,4294967295,0,0
Block,768,320,002B18F2,0,1,1,4294967295,0,0
Block,768,352,00294E31,0,1,1,4294967295,0,0
Block,768,384,00066476,0,1,1,4294967295,0,0
Block,768,416,0040079D,0,1,1,4294967295,0,0
Block,768,448,003CDAC4,0,1,1,4294967295,0,0
Block,768,480,00142C71,0,1,1,4294967295,0,0
Block,768,512,00372694,0,1,1,4294967295,0,0
Block,768,544,00240C78,0,1,1,4294967295,0,0
Block,768,576,001BE91F,0,1,1,4294967295,0,0
OutsideRoomChanger,32,-32,0005C5D8,0,1,1,4294967295,0,1
OutsideRoomChanger,32,576,00219FD1,0,1,1,4294967295,0,1
