Block,0,0,17DEA5AD,0,1,1,4294967295,0,0
Block,0,32,DE02AE50,0,1,1,4294967295,0,0
Block,0,64,5B76DF4B,0,1,1,4294967295,0,0
Block,0,96,CB509B95,0,1,1,4294967295,0,0
Block,0,128,808287F6,0,1,1,4294967295,0,0
Block,0,160,D7C03897,0,1,1,4294967295,0,0
Block,0,192,5029D10A,0,1,1,4294967295,0,0
Block,0,224,1E288848,0,1,1,4294967295,0,0
Block,0,256,DDA54562,0,1,1,4294967295,0,0
Block,0,288,26C3DBD1,0,1,1,4294967295,0,0
Block,0,320,32182250,0,1,1,4294967295,0,0
Block,0,352,C7B46A7A,0,1,1,4294967295,0,0
Block,0,384,F7A8416C,0,1,1,4294967295,0,0
Block,0,416,D7958F7C,0,1,1,4294967295,0,0
Block,0,448,B2EA0586,0,1,1,4294967295,0,0
Block,0,480,537F8241,0,1,1,4294967295,0,0
Block,0,512,3D8E11BE,0,1,1,4294967295,0,0
Block,0,544,7FD9A3EC,0,1,1,4294967295,0,0
Block,0,576,0698A842,0,1,1,4294967295,0,0
Block,32,0,3BCDE799,0,1,1,4294967295,0,0
Block,64,0,F40E2874,0,1,1,4294967295,0,0
Block,96,0,A46C2020,0,1,1,4294967295,0,0
Block,128,0,780E40AA,0,1,1,4294967295,0,0
Block,160,0,874FEA67,0,1,1,4294967295,0,0
Block,192,0,04810F25,0,1,1,4294967295,0,0
Block,224,0,972A777A,0,1,1,4294967295,0,0
Block,256,0,B9AC4F41,0,1,1,4294967295,0,0
Block,288,0,2CD09777,0,1,1,4294967295,0,0
Block,320,0,6E062EDA,0,1,1,4294967295,0,0
Block,352,0,483796B6,0,1,1,4294967295,0,0
Block,384,0,9E76DADD,0,1,1,4294967295,0,0
Block,416,0,AB47535B,0,1,1,4294967295,0,0
Block,448,0,541C3EBC,0,1,1,4294967295,0,0
Block,480,0,82C31FB7,0,1,1,4294967295,0,0
Block,512,0,322038B1,0,1,1,4294967295,0,0
Block,544,0,82A649BE,0,1,1,4294967295,0,0
Block,576,0,5017A990,0,1,1,4294967295,0,0
Block,608,0,D04AC347,0,1,1,4294967295,0,0
Block,640,0,2525DE9E,0,1,1,4294967295,0,0
Block,672,0,EF2AB1F1,0,1,1,4294967295,0,0
Block,704,0,51DF1C7E,0,1,1,4294967295,0,0
Block,736,0,88345615,0,1,1,4294967295,0,0
Block,768,0,FB510878,0,1,1,4294967295,0,0
Block,768,32,CA2CEB6C,0,1,1,4294967295,0,0
Block,768,64,4AFD14EB,0,1,1,4294967295,0,0
Block,768,96,CF31BB8C,0,1,1,4294967295,0,0
Block,768,128,B0641CBF,0,1,1,4294967295,0,0
Block,768,160,CB2F2F40,0,1,1,4294967295,0,0
Block,768,192,94904FCA,0,1,1,4294967295,0,0
Block,768,224,45007A29,0,1,1,4294967295,0,0
Block,768,256,82915843,0,1,1,4294967295,0,0
Block,768,288,75A2B1C3,0,1,1,4294967295,0,0
Block,768,320,DE984D51,0,1,1,4294967295,0,0
Block,768,352,BAA9B835,0,1,1,4294967295,0,0
Block,768,384,E7DF4754,0,1,1,4294967295,0,0
Block,768,416,1A700CC4,0,1,1,4294967295,0,0
Block,768,448,EC79BF43,0,1,1,4294967295,0,0
Block,768,480,792FEFEC,0,1,1,4294967295,0,0
Block,768,512,A9A72771,0,1,1,4294967295,0,0
Block,768,544,877D3439,0,1,1,4294967295,0,0
Block,768,576,D54A47A1,0,1,1,4294967295,0,0
Block,32,576,AAC34654,0,1,1,4294967295,0,0
Block,64,576,C73787B8,0,1,1,4294967295,0,0
Block,96,576,A9BCE8EF,0,1,1,4294967295,0,0
Block,128,576,28D689EE,0,1,1,4294967295,0,0
Block,160,576,26CE5B8A,0,1,1,4294967295,0,0
Block,192,576,776DB676,0,1,1,4294967295,0,0
Block,224,576,09673F89,0,1,1,4294967295,0,0
Block,256,576,888B48EB,0,1,1,4294967295,0,0
Block,288,576,AEB54742,0,1,1,4294967295,0,0
Block,320,576,619F3677,0,1,1,4294967295,0,0
Block,352,576,EDC6B993,0,1,1,4294967295,0,0
Block,384,576,CE5A2CC7,0,1,1,4294967295,0,0
Block,416,576,A53BBA56,0,1,1,4294967295,0,0
Block,448,576,55F27AE8,0,1,1,4294967295,0,0
Block,480,576,486BA2A0,0,1,1,4294967295,0,0
Block,512,576,28F7EB32,0,1,1,4294967295,0,0
Block,544,576,471ACF78,0,1,1,4294967295,0,0
Block,576,576,5741E564,0,1,1,4294967295,0,0
Block,608,576,2BC59BF9,0,1,1,4294967295,0,0
Block,640,576,28C94E3B,0,1,1,4294967295,0,0
Block,672,576,812A3913,0,1,1,4294967295,0,0
Block,704,576,C1E81CD5,0,1,1,4294967295,0,0
Block,736,576,F4ACC1D0,0,1,1,4294967295,0,0
GameClear,32,544,1B9F17B7,0,1,1,4294967295,0,1
PlayerStart,96,480,77BBFE21,0,1,1,4294967295,0,0
